STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,07_mean
"24","510","260101","2011","245102601012011",Block 2011,G5040,U,"04843",U,S,"26888","0","+39.3438731","-076.5302185",0.378413119648374
"24","510","250401","1013","245102504011013",Block 1013,G5040,U,"04843",U,S,"3411","0","+39.2394327","-076.6010282",0.258415949449831
"24","510","260301","5015","245102603015015",Block 5015,G5040,U,"04843",U,S,"8311","0","+39.3199497","-076.5674607",0.139852010819753
"24","510","130806","1019","245101308061019",Block 1019,G5040,U,"04843",U,S,"16841","0","+39.3390616","-076.6567390",0.950663393374341
"24","510","150800","2004","245101508002004",Block 2004,G5040,U,"04843",U,S,"25963","0","+39.3129694","-076.6779108",0.494040185360792
"24","510","260402","2006","245102604022006",Block 2006,G5040,U,"04843",U,S,"63421","0","+39.3176411","-076.5439069",0.449215087661729
"24","510","120100","1000","245101201001000",Block 1000,G5040,U,"04843",U,S,"43872","0","+39.3382250","-076.6102015",0.604548582803054
"24","510","260101","2009","245102601012009",Block 2009,G5040,U,"04843",U,S,"21920","0","+39.3446134","-076.5322040",0.335267465467476
"24","510","190100","3005","245101901003005",Block 3005,G5040,U,"04843",U,S,"4333","0","+39.2903455","-076.6442672",0.070969820642251
"24","510","260605","6283","245102606056283",Block 6283,G5040,U,"04843",U,S,"29082","0","+39.2439490","-076.5350373",0
"24","510","250207","2013","245102502072013",Block 2013,G5040,U,"04843",U,S,"1732","0","+39.2501448","-076.6228813",0
"24","510","271501","3018","245102715013018",Block 3018,G5040,U,"04843",U,S,"37335","0","+39.3595382","-076.6625575",0.802779609560662
"24","510","140300","3007","245101403003007",Block 3007,G5040,U,"04843",U,S,"4850","0","+39.3064790","-076.6337463",0.317816091954023
"24","510","271002","2001","245102710022001",Block 2001,G5040,U,"04843",U,S,"9865","0","+39.3471127","-076.6062585",0.116455386238204
"24","510","190100","3009","245101901003009",Block 3009,G5040,U,"04843",U,S,"1927","0","+39.2901504","-076.6428408",0.134944758045062
"24","510","260605","6172","245102606056172",Block 6172,G5040,U,"04843",U,S,"41919","0","+39.2508358","-076.5357794",0
"24","510","080302","3001","245100803023001",Block 3001,G5040,U,"04843",U,S,"3245","0","+39.3055662","-076.5761781",0.000687147479028
"24","510","280500","2054","245102805002054",Block 2054,G5040,U,"04843",U,S,"7372","0","+39.2924488","-076.6008609",0.02810652752045
"24","510","271200","2010","245102712002010",Block 2010,G5040,U,"04843",U,S,"7485","0","+39.3643332","-076.6108416",0.110380180470912
"24","510","271300","3020","245102713003020",Block 3020,G5040,U,"04843",U,S,"2104","0","+39.3536971","-076.6414191",0.863955490793483
"24","510","150400","3000","245101504003000",Block 3000,G5040,U,"04843",U,S,"130338","0","+39.3140673","-076.6541111",0.110315916431375
"24","510","260102","3007","245102601023007",Block 3007,G5040,U,"04843",U,S,"466","0","+39.3315544","-076.5437939",0
"24","510","270702","3007","245102707023007",Block 3007,G5040,U,"04843",U,S,"37072","0","+39.3612179","-076.5565357",0.299075257499436
"24","510","150900","4016","245101509004016",Block 4016,G5040,U,"04843",U,S,"23980","0","+39.3091948","-076.6804968",0.621608532763036
"24","510","272006","2003","245102720062003",Block 2003,G5040,U,"04843",U,S,"18603","0","+39.3569129","-076.6945804",0.531753166327061
"24","510","230100","1021","245102301001021",Block 1021,G5040,U,"04843",U,S,"3934","0","+39.2738701","-076.6165959",0.087612437141441
"24","510","260404","2063","245102604042063",Block 2063,G5040,U,"04843",U,S,"88977","0","+39.2967846","-076.5583153",0.041432815249114
"24","510","151100","4011","245101511004011",Block 4011,G5040,U,"04843",U,S,"22671","0","+39.3265332","-076.6686007",0.368250871879777
"24","510","260501","2030","245102605012030",Block 2030,G5040,U,"04843",U,S,"4126","0","+39.2856795","-076.5522827",0.024703312540816
"24","510","260605","6083","245102606056083",Block 6083,G5040,U,"04843",U,S,"2174","0","+39.2715372","-076.5554385",0
"24","510","190300","4007","245101903004007",Block 4007,G5040,U,"04843",U,S,"3588","0","+39.2823238","-076.6452622",0
"24","510","151200","3004","245101512003004",Block 3004,G5040,U,"04843",U,S,"52708","0","+39.3283678","-076.6631595",0.570192678872658
"24","510","260501","2009","245102605012009",Block 2009,G5040,U,"04843",U,S,"6012","0","+39.2836115","-076.5531089",0.021819080878944
"24","510","140100","1005","245101401001005",Block 1005,G5040,U,"04843",U,S,"7377","0","+39.3082834","-076.6252404",0.259630646746114
"24","510","190300","3007","245101903003007",Block 3007,G5040,U,"04843",U,S,"4770","0","+39.2834713","-076.6453663",0.156061933976044
"24","510","180300","1006","245101803001006",Block 1006,G5040,U,"04843",U,S,"3984","0","+39.2885346","-076.6333761",0.05704424077054
"24","510","200701","4016","245102007014016",Block 4016,G5040,U,"04843",U,S,"4818","0","+39.2911898","-076.6802364",0.148860261503452
"24","510","200500","2001","245102005002001",Block 2001,G5040,U,"04843",U,S,"6506","0","+39.2822372","-076.6527715",0.062334880399857
"24","510","130400","1005","245101304001005",Block 1005,G5040,U,"04843",U,S,"113829","0","+39.3225962","-076.6448717",0.225771144441035
"24","510","260700","2010","245102607002010",Block 2010,G5040,U,"04843",U,S,"7510","0","+39.2855360","-076.5561011",0.050487430720507
"24","510","080400","2010","245100804002010",Block 2010,G5040,U,"04843",U,S,"8080","0","+39.3038429","-076.5862301",0.055860268837605
"24","510","280500","3010","245102805003010",Block 3010,G5040,U,"04843",U,S,"4304","0","+39.2968206","-076.6008896",0.032313769508062
"24","510","151000","5018","245101510005018",Block 5018,G5040,U,"04843",U,S,"13598","0","+39.3282328","-076.6864819",0.126740452278472
"24","510","220100","3007","245102201003007",Block 3007,G5040,U,"04843",U,S,"25090","0","+39.2861013","-076.6100133",0.006794585067464
"24","510","160200","2000","245101602002000",Block 2000,G5040,U,"04843",U,S,"7297","0","+39.3006086","-076.6405963",0.059843642567929
"24","510","150900","4015","245101509004015",Block 4015,G5040,U,"04843",U,S,"33719","0","+39.3102697","-076.6824367",0.575611127030661
"24","510","271200","4047","245102712004047",Block 4047,G5040,U,"04843",U,S,"7822","0","+39.3538916","-076.6273293",0.677744652041192
"24","510","010200","3009","245100102003009",Block 3009,G5040,U,"04843",U,S,"7033","0","+39.2848168","-076.5746608",0.009207397622193
"24","510","270702","2003","245102707022003",Block 2003,G5040,U,"04843",U,S,"1236","0","+39.3666001","-076.5621051",0
"24","510","150600","1004","245101506001004",Block 1004,G5040,U,"04843",U,S,"5273","0","+39.3108237","-076.6615084",0.399365694652454
"24","510","151000","2007","245101510002007",Block 2007,G5040,U,"04843",U,S,"19382","0","+39.3336107","-076.6806023",0.51658070330176
"24","510","150900","3008","245101509003008",Block 3008,G5040,U,"04843",U,S,"30975","0","+39.3162805","-076.6858033",0.444667060577249
"24","510","280401","3001","245102804013001",Block 3001,G5040,U,"04843",U,S,"2342","0","+39.2946311","-076.7022301",0.187264431660385
"24","510","090200","2004","245100902002004",Block 2004,G5040,U,"04843",U,S,"5511","0","+39.3351389","-076.5929160",0.066927408206615
"24","510","250301","2026","245102503012026",Block 2026,G5040,U,"04843",U,S,"21907","0","+39.2637168","-076.6382855",0.195889667339565
"24","510","270502","2020","245102705022020",Block 2020,G5040,U,"04843",U,S,"7178","0","+39.3547374","-076.5420422",0.263744370243827
"24","510","151100","2021","245101511002021",Block 2021,G5040,U,"04843",U,S,"8805","0","+39.3332289","-076.6689318",0.167556559176093
"24","510","230200","1006","245102302001006",Block 1006,G5040,U,"04843",U,S,"2364","0","+39.2773322","-076.6126210",0.027434950082541
"24","510","200702","2012","245102007022012",Block 2012,G5040,U,"04843",U,S,"21007","0","+39.2844845","-076.6771327",0.312220256523662
"24","510","260404","1034","245102604041034",Block 1034,G5040,U,"04843",U,S,"2483","0","+39.3006482","-076.5423003",0
"24","510","260605","6117","245102606056117",Block 6117,G5040,U,"04843",U,S,"115929","0","+39.2666689","-076.5323163",0.356178809077496
"24","510","271400","1028","245102714001028",Block 1028,G5040,U,"04843",U,S,"15112","0","+39.3466771","-076.6378677",0.589979097503996
"24","510","130600","3002","245101306003002",Block 3002,G5040,U,"04843",U,S,"10867","0","+39.3296006","-076.6302286",0.107368205058053
"24","510","120202","3001","245101202023001",Block 3001,G5040,U,"04843",U,S,"21924","0","+39.3310208","-076.6171948",0.191400638214018
"24","510","271700","3013","245102717003013",Block 3013,G5040,U,"04843",U,S,"20679","0","+39.3474610","-076.6626446",0.289035753758233
"24","510","280102","1046","245102801021046",Block 1046,G5040,U,"04843",U,S,"3470","0","+39.3434473","-076.6977355",0.838968757529516
"24","510","250500","5038","245102505005038",Block 5038,G5040,U,"04843",U,S,"6369","0","+39.2297432","-076.5916053",0.298631376211042
"24","510","130200","1009","245101302001009",Block 1009,G5040,U,"04843",U,S,"756","0","+39.3110585","-076.6238168",0
"24","510","151100","4008","245101511004008",Block 4008,G5040,U,"04843",U,S,"19054","0","+39.3281864","-076.6683489",0.276029197365021
"24","510","200400","1007","245102004001007",Block 1007,G5040,U,"04843",U,S,"9443","0","+39.2873292","-076.6507624",0.190887087252548
"24","510","090300","1012","245100903001012",Block 1012,G5040,U,"04843",U,S,"7070","0","+39.3315127","-076.5968758",0.225223211350577
"24","510","190100","3007","245101901003007",Block 3007,G5040,U,"04843",U,S,"2737","0","+39.2908907","-076.6435999",0.0071263743722
"24","510","270301","3014","245102703013014",Block 3014,G5040,U,"04843",U,S,"5964","0","+39.3461449","-076.5732844",0.43277441874961
"24","510","230300","1057","245102303001057",Block 1057,G5040,U,"04843",U,S,"2875","0","+39.2607321","-076.6106965",0
"24","510","260302","5005","245102603025005",Block 5005,G5040,U,"04843",U,S,"3523","0","+39.3175637","-076.5695569",0.088807978470793
"24","510","090100","3009","245100901003009",Block 3009,G5040,U,"04843",U,S,"10289","0","+39.3352059","-076.6004286",0.236626610449526
"24","510","270401","1022","245102704011022",Block 1022,G5040,U,"04843",U,S,"2942","0","+39.3449657","-076.5433423",0.104124557857504
"24","510","150900","3007","245101509003007",Block 3007,G5040,U,"04843",U,S,"15647","0","+39.3172293","-076.6836293",0.413922502345355
"24","510","271802","1010","245102718021010",Block 1010,G5040,U,"04843",U,S,"4524","0","+39.3455074","-076.6771516",0.290759753593429
"24","510","280401","3005","245102804013005",Block 3005,G5040,U,"04843",U,S,"3182","0","+39.2942150","-076.7056214",0.086267297249956
"24","510","270805","1003","245102708051003",Block 1003,G5040,U,"04843",U,S,"4257","0","+39.3612043","-076.5988226",0.553293177949457
"24","510","270402","2004","245102704022004",Block 2004,G5040,U,"04843",U,S,"47482","0","+39.3496832","-076.5555864",0.207932221961337
"24","510","271801","3025","245102718013025",Block 3025,G5040,U,"04843",U,S,"2685","0","+39.3475093","-076.6861098",0
"24","510","250205","5022","245102502055022",Block 5022,G5040,U,"04843",U,S,"988","0","+39.2525290","-076.6527730",0.399473634740107
"24","510","250402","4018","245102504024018",Block 4018,G5040,U,"04843",U,S,"6257","0","+39.2333162","-076.6031796",0.088087671883817
"24","510","260800","1016","245102608001016",Block 1016,G5040,U,"04843",U,S,"7171","0","+39.2900102","-076.5640466",0.06237286378772
"24","510","020100","1005","245100201001005",Block 1005,G5040,U,"04843",U,S,"7052","0","+39.2899981","-076.5893983",0.07909262162269
"24","510","150800","2015","245101508002015",Block 2015,G5040,U,"04843",U,S,"12212","0","+39.3126135","-076.6749581",0.187833746634008
"24","510","270901","2000","245102709012000",Block 2000,G5040,U,"04843",U,S,"6541","0","+39.3497293","-076.5916850",0.366971564923444
"24","510","150800","3015","245101508003015",Block 3015,G5040,U,"04843",U,S,"847","0","+39.3177439","-076.6768454",0.028301886792453
"24","510","080101","1024","245100801011024",Block 1024,G5040,U,"04843",U,S,"3361","0","+39.3253818","-076.5790237",0.710455764075067
"24","510","271802","4015","245102718024015",Block 4015,G5040,U,"04843",U,S,"8505","0","+39.3446955","-076.6797840",0.2498115598475
"24","510","260605","6297","245102606056297",Block 6297,G5040,U,"04843",U,S,"5633","0","+39.2723802","-076.5555491",0.003265602322206
"24","510","260605","6076","245102606056076",Block 6076,G5040,U,"04843",U,S,"6063","0","+39.2721526","-076.5672208",0
"24","510","260403","2000","245102604032000",Block 2000,G5040,U,"04843",U,S,"30128","0","+39.3205474","-076.5319927",0.007203673380022
"24","510","250401","1008","245102504011008",Block 1008,G5040,U,"04843",U,S,"16302","0","+39.2400439","-076.6050843",0.145157245608636
"24","510","260302","4008","245102603024008",Block 4008,G5040,U,"04843",U,S,"6223","0","+39.3179811","-076.5647317",0.041217567849999
"24","510","120100","1008","245101201001008",Block 1008,G5040,U,"04843",U,S,"2963","0","+39.3365892","-076.6167564",0.650467172508936
"24","510","200100","2012","245102001002012",Block 2012,G5040,U,"04843",U,S,"12388","0","+39.2884953","-076.6478442",0.081960204900512
"24","510","200800","1028","245102008001028",Block 1028,G5040,U,"04843",U,S,"16843","0","+39.2766400","-076.6731748",0.584231605194347
"24","510","280200","4023","245102802004023",Block 4023,G5040,U,"04843",U,S,"21474","0","+39.3295852","-076.7099393",0.468035857987142
"24","510","120500","1015","245101205001015",Block 1015,G5040,U,"04843",U,S,"5994","0","+39.3093809","-076.6139991",0.017158268363377
"24","510","150800","5002","245101508005002",Block 5002,G5040,U,"04843",U,S,"47936","0","+39.3209928","-076.6793988",0.414960462051322
"24","510","260101","3003","245102601013003",Block 3003,G5040,U,"04843",U,S,"13372","0","+39.3408356","-076.5333686",0.193103256602489
"24","510","250402","2024","245102504022024",Block 2024,G5040,U,"04843",U,S,"1016","0","+39.2272952","-076.6003594",0.00054874702762
"24","510","280102","1027","245102801021027",Block 1027,G5040,U,"04843",U,S,"3965","0","+39.3472027","-076.7065938",0.192904344565778
"24","510","271300","2003","245102713002003",Block 2003,G5040,U,"04843",U,S,"12682","0","+39.3605045","-076.6296720",0.682695901333001
"24","510","250103","1014","245102501031014",Block 1014,G5040,U,"04843",U,S,"7258","0","+39.2735164","-076.6738441",0.24644470898455
"24","510","080101","2019","245100801012019",Block 2019,G5040,U,"04843",U,S,"1757","0","+39.3250788","-076.5737455",0.25353006504839
"24","510","150200","3011","245101502003011",Block 3011,G5040,U,"04843",U,S,"7749","0","+39.3083554","-076.6476745",0.223385249931058
"24","510","090200","1017","245100902001017",Block 1017,G5040,U,"04843",U,S,"2256","0","+39.3372324","-076.5942390",0.43374634668423
"24","510","150900","4024","245101509004024",Block 4024,G5040,U,"04843",U,S,"27394","0","+39.3043175","-076.6767431",0.753296792749769
"24","510","160300","2002","245101603002002",Block 2002,G5040,U,"04843",U,S,"1287","0","+39.2982086","-076.6457806",0
"24","510","280401","2003","245102804012003",Block 2003,G5040,U,"04843",U,S,"53163","0","+39.2946492","-076.6976813",0.208523020193459
"24","510","020100","1002","245100201001002",Block 1002,G5040,U,"04843",U,S,"7260","0","+39.2911477","-076.5894713",0.071475191645657
"24","510","270703","3010","245102707033010",Block 3010,G5040,U,"04843",U,S,"13613","0","+39.3710320","-076.5539817",0.467205842205842
"24","510","080200","1035","245100802001035",Block 1035,G5040,U,"04843",U,S,"1319","0","+39.3129739","-076.5808604",0.04179860671311
"24","510","250401","3036","245102504013036",Block 3036,G5040,U,"04843",U,S,"2679","0","+39.2351343","-076.6109946",0.037934741149138
"24","510","010200","3007","245100102003007",Block 3007,G5040,U,"04843",U,S,"7008","0","+39.2847602","-076.5760709",0.080918418750166
"24","510","270401","1035","245102704011035",Block 1035,G5040,U,"04843",U,S,"3145","0","+39.3460436","-076.5418444",0.030903772860224
"24","510","080101","1044","245100801011044",Block 1044,G5040,U,"04843",U,S,"398","0","+39.3160833","-076.5820147",0
"24","510","160700","5009","245101607005009",Block 5009,G5040,U,"04843",U,S,"6252","0","+39.3032859","-076.6698019",0.056210160324512
"24","510","080302","3007","245100803023007",Block 3007,G5040,U,"04843",U,S,"6933","0","+39.3051726","-076.5791705",0.021322504556663
"24","510","271600","2000","245102716002000",Block 2000,G5040,U,"04843",U,S,"5980","0","+39.3437082","-076.6589607",0.294365300066802
"24","510","160801","1020","245101608011020",Block 1020,G5040,U,"04843",U,S,"2898","0","+39.2996423","-076.6840355",0.154563517497757
"24","510","260605","6130","245102606056130",Block 6130,G5040,U,"04843",U,S,"2072","0","+39.2678278","-076.5299442",0.016151464848131
"24","510","260605","6102","245102606056102",Block 6102,G5040,U,"04843",U,S,"12538","0","+39.2659745","-076.5457803",0.002868302661518
"24","510","270301","3013","245102703013013",Block 3013,G5040,U,"04843",U,S,"6990","0","+39.3461242","-076.5724294",0.355600441178425
"24","510","260102","4007","245102601024007",Block 4007,G5040,U,"04843",U,S,"27901","0","+39.3386362","-076.5423209",0.372358243346286
"24","510","250103","2038","245102501032038",Block 2038,G5040,U,"04843",U,S,"2802","0","+39.2613336","-076.6652739",0
"24","510","270801","2021","245102708012021",Block 2021,G5040,U,"04843",U,S,"9130","0","+39.3681604","-076.5949906",0.131947412336935
"24","510","090900","1024","245100909001024",Block 1024,G5040,U,"04843",U,S,"3135","0","+39.3054258","-076.6074721",0.014401706868962
"24","510","130400","3004","245101304003004",Block 3004,G5040,U,"04843",U,S,"9507","0","+39.3168850","-076.6479193",0.476198852697724
"24","510","240300","1003","245102403001003",Block 1003,G5040,U,"04843",U,S,"17687","0","+39.2776773","-076.6116717",0.110106634448705
"24","510","040100","1075","245100401001075",Block 1075,G5040,U,"04843",U,S,"6501","0","+39.2872498","-076.6215186",0
"24","510","270200","3005","245102702003005",Block 3005,G5040,U,"04843",U,S,"19090","0","+39.3429776","-076.5703173",0.235796256460671
"24","510","270600","1000","245102706001000",Block 1000,G5040,U,"04843",U,S,"14331","0","+39.3565873","-076.5653242",0.234142008765333
"24","510","010100","1017","245100101001017",Block 1017,G5040,U,"04843",U,S,"2339","0","+39.2824358","-076.5745059",0.011997457492452
"24","510","200600","1010","245102006001010",Block 1010,G5040,U,"04843",U,S,"363","0","+39.2941409","-076.6725771",0
"24","510","250500","2000","245102505002000",Block 2000,G5040,U,"04843",U,S,"6277","0","+39.2403800","-076.5955085",0
"24","510","271802","4029","245102718024029",Block 4029,G5040,U,"04843",U,S,"3733","0","+39.3425600","-076.6812110",0.26927671860222
"24","510","120600","2002","245101206002002",Block 2002,G5040,U,"04843",U,S,"8487","0","+39.3199696","-076.6174825",0.093871116074361
"24","510","260404","1041","245102604041041",Block 1041,G5040,U,"04843",U,S,"215","0","+39.3024677","-076.5460949",0
"24","510","220100","2000","245102201002000",Block 2000,G5040,U,"04843",U,S,"12811","0","+39.2859494","-076.6130297",0.205565464537927
"24","510","090300","1019","245100903001019",Block 1019,G5040,U,"04843",U,S,"7997","0","+39.3307492","-076.5969049",0.16474766702261
"24","510","271300","3024","245102713003024",Block 3024,G5040,U,"04843",U,S,"14307","0","+39.3573581","-076.6440754",0.702601433840719
"24","510","280403","1000","245102804031000",Block 1000,G5040,U,"04843",U,S,"7984","0","+39.2851160","-076.6942506",0.050922801219541
"24","510","210100","1052","245102101001052",Block 1052,G5040,U,"04843",U,S,"6254","0","+39.2766093","-076.6265719",0.025345416728569
"24","510","270703","2007","245102707032007",Block 2007,G5040,U,"04843",U,S,"13902","0","+39.3655791","-076.5522097",0.349199347715668
"24","510","110100","2003","245101101002003",Block 2003,G5040,U,"04843",U,S,"8149","0","+39.2982093","-076.6119570",0
"24","510","270903","3009","245102709033009",Block 3009,G5040,U,"04843",U,S,"4016","0","+39.3439986","-076.5920416",0.26264775960582
"24","510","260501","3051","245102605013051",Block 3051,G5040,U,"04843",U,S,"106652","0","+39.2861183","-076.5453356",0.065384307139074
"24","510","270803","1030","245102708031030",Block 1030,G5040,U,"04843",U,S,"25642","0","+39.3547722","-076.5738681",0.220973755629876
"24","510","060200","2002","245100602002002",Block 2002,G5040,U,"04843",U,S,"8825","0","+39.2939001","-076.5795099",0.045310509637958
"24","510","271802","1001","245102718021001",Block 1001,G5040,U,"04843",U,S,"960","0","+39.3486724","-076.6764820",0.002128894910006
"24","510","272007","1007","245102720071007",Block 1007,G5040,U,"04843",U,S,"12949","0","+39.3638531","-076.7080675",0.262269553423419
"24","510","270401","3013","245102704013013",Block 3013,G5040,U,"04843",U,S,"916","0","+39.3410015","-076.5477780",0
"24","510","080101","4007","245100801014007",Block 4007,G5040,U,"04843",U,S,"2869","0","+39.3238046","-076.5758117",0.055339680072534
"24","510","260404","2069","245102604042069",Block 2069,G5040,U,"04843",U,S,"74438","0","+39.2932826","-076.5579759",0.170563030989108
"24","510","150600","5013","245101506005013",Block 5013,G5040,U,"04843",U,S,"10074","0","+39.3093980","-076.6667021",0.161315908399199
"24","510","250101","2017","245102501012017",Block 2017,G5040,U,"04843",U,S,"757","0","+39.2778494","-076.7107616",0.299140049140049
"24","510","090800","1016","245100908001016",Block 1016,G5040,U,"04843",U,S,"11289","0","+39.3166582","-076.5983096",0.202893660447546
"24","510","020200","2004","245100202002004",Block 2004,G5040,U,"04843",U,S,"12552","0","+39.2871480","-076.5930302",0.051351131308795
"24","510","080400","1005","245100804001005",Block 1005,G5040,U,"04843",U,S,"11587","0","+39.3082709","-076.5878537",0.114967966450971
"24","510","150500","1018","245101505001018",Block 1018,G5040,U,"04843",U,S,"23068","0","+39.3200381","-076.6551029",0.294260502543325
"24","510","271900","1007","245102719001007",Block 1007,G5040,U,"04843",U,S,"12052","0","+39.3597530","-076.6746981",0.729169075645799
"24","510","060300","2003","245100603002003",Block 2003,G5040,U,"04843",U,S,"5727","0","+39.2938798","-076.5859850",0.038040392570363
"24","510","090400","1003","245100904001003",Block 1003,G5040,U,"04843",U,S,"5582","0","+39.3240987","-076.6089605",0.154050995273284
"24","510","250206","1024","245102502061024",Block 1024,G5040,U,"04843",U,S,"5063","0","+39.2727930","-076.6635230",0.112962419260129
"24","510","271002","1021","245102710021021",Block 1021,G5040,U,"04843",U,S,"3866","0","+39.3454879","-076.6011332",0.310413612439616
"24","510","170200","1018","245101702001018",Block 1018,G5040,U,"04843",U,S,"4440","0","+39.3007717","-076.6250124",0.306399983262548
"24","510","210200","1040","245102102001040",Block 1040,G5040,U,"04843",U,S,"29166","0","+39.2772977","-076.6351187",0.03984441945585
"24","510","150701","2003","245101507012003",Block 2003,G5040,U,"04843",U,S,"2682","0","+39.3163013","-076.6706370",0.184718229365107
"24","510","130400","2006","245101304002006",Block 2006,G5040,U,"04843",U,S,"4331","0","+39.3155954","-076.6454014",0.090146705559369
"24","510","130806","1018","245101308061018",Block 1018,G5040,U,"04843",U,S,"24444","0","+39.3403118","-076.6573247",0.763595662765994
"24","510","190100","2018","245101901002018",Block 2018,G5040,U,"04843",U,S,"3849","0","+39.2888199","-076.6392587",0.001881331403763
"24","510","250500","2033","245102505002033",Block 2033,G5040,U,"04843",U,S,"9588","0","+39.2089781","-076.5841114",0.183704119995349
"24","510","150100","3010","245101501003010",Block 3010,G5040,U,"04843",U,S,"19394","0","+39.3046673","-076.6440096",0.146349642845166
"24","510","260900","2013","245102609002013",Block 2013,G5040,U,"04843",U,S,"4612","0","+39.2832509","-076.5624539",0.025201450443191
"24","510","200300","2009","245102003002009",Block 2009,G5040,U,"04843",U,S,"8480","0","+39.2823221","-076.6489533",0.131960954019085
"24","510","100200","2010","245101002002010",Block 2010,G5040,U,"04843",U,S,"3102","0","+39.2999967","-076.6032519",0.453030575001496
"24","510","250600","1052","245102506001052",Block 1052,G5040,U,"04843",U,S,"75892","0","+39.2354148","-076.5734294",0.001662485967419
"24","510","100100","4005","245101001004005",Block 4005,G5040,U,"04843",U,S,"5905","0","+39.3035027","-076.6018863",0.098212599911889
"24","510","280200","5006","245102802005006",Block 5006,G5040,U,"04843",U,S,"11240","0","+39.3308231","-076.7060068",0.443533321209516
"24","510","250500","3036","245102505003036",Block 3036,G5040,U,"04843",U,S,"5634","0","+39.2239217","-076.5891077",0.073269677930045
"24","510","260605","6296","245102606056296",Block 6296,G5040,U,"04843",U,S,"7650","0","+39.2745647","-076.5583446",0
"24","510","250500","1053","245102505001053",Block 1053,G5040,U,"04843",U,S,"253493","0","+39.2018849","-076.5612215",0.089049432974595
"24","510","140100","1006","245101401001006",Block 1006,G5040,U,"04843",U,S,"7218","0","+39.3074724","-076.6242519",0.28816528414653
"24","510","271802","2001","245102718022001",Block 2001,G5040,U,"04843",U,S,"31745","0","+39.3455911","-076.6744062",0.321734091527676
"24","510","120500","1024","245101205001024",Block 1024,G5040,U,"04843",U,S,"3048","0","+39.3094912","-076.6180908",0.067099567099567
"24","510","150701","3010","245101507013010",Block 3010,G5040,U,"04843",U,S,"6650","0","+39.3151134","-076.6688065",0.207114315254143
"24","510","270402","4013","245102704024013",Block 4013,G5040,U,"04843",U,S,"13574","0","+39.3521850","-076.5531971",0.340540725530459
"24","510","230100","2009","245102301002009",Block 2009,G5040,U,"04843",U,S,"31318","0","+39.2771687","-076.6185596",0.236735153992655
"24","510","260404","1069","245102604041069",Block 1069,G5040,U,"04843",U,S,"68670","0","+39.2935452","-076.5553353",0.000671072837109
"24","510","160500","5008","245101605005008",Block 5008,G5040,U,"04843",U,S,"3912","0","+39.2997681","-076.6569852",0.309550388333373
"24","510","090600","1003","245100906001003",Block 1003,G5040,U,"04843",U,S,"7961","0","+39.3265966","-076.5885100",0.073592214884133
"24","510","040100","1056","245100401001056",Block 1056,G5040,U,"04843",U,S,"4561","0","+39.2898149","-076.6130241",0.024276985743381
"24","510","260302","2011","245102603022011",Block 2011,G5040,U,"04843",U,S,"8912","0","+39.3163621","-076.5592754",0.113203023195205
"24","510","260402","2021","245102604022021",Block 2021,G5040,U,"04843",U,S,"26881","0","+39.3133342","-076.5406606",0.11030504538008
"24","510","060300","1012","245100603001012",Block 1012,G5040,U,"04843",U,S,"3969","0","+39.2945808","-076.5852492",0.0054312201517
"24","510","150800","5007","245101508005007",Block 5007,G5040,U,"04843",U,S,"12298","0","+39.3186949","-076.6800122",0.34758598807914
"24","510","280102","5004","245102801025004",Block 5004,G5040,U,"04843",U,S,"5116","0","+39.3410503","-076.6965066",0.671443360758459
"24","510","260605","2011","245102606052011",Block 2011,G5040,U,"04843",U,S,"4651","0","+39.2743613","-076.5381114",0.05651670129455
"24","510","120202","1013","245101202021013",Block 1013,G5040,U,"04843",U,S,"2334","0","+39.3251448","-076.6173903",0.285299036394043
"24","510","200200","1015","245102002001015",Block 1015,G5040,U,"04843",U,S,"5157","0","+39.2905439","-076.6537663",0.018899198270426
"24","510","270502","2013","245102705022013",Block 2013,G5040,U,"04843",U,S,"11698","0","+39.3563091","-076.5452535",0.318121892720428
"24","510","010400","1016","245100104001016",Block 1016,G5040,U,"04843",U,S,"3349","0","+39.2798950","-076.5787284",0
"24","510","260501","1057","245102605011057",Block 1057,G5040,U,"04843",U,S,"4333","0","+39.2886234","-076.5416751",0.018782563948627
"24","510","271102","1014","245102711021014",Block 1014,G5040,U,"04843",U,S,"17565","0","+39.3435911","-076.6255104",0.555296382687252
"24","510","151100","2034","245101511002034",Block 2034,G5040,U,"04843",U,S,"3803","0","+39.3318859","-076.6713988",0.035149857104473
"24","510","260302","3004","245102603023004",Block 3004,G5040,U,"04843",U,S,"5607","0","+39.3151792","-076.5629908",0.184615129725968
"24","510","260900","1003","245102609001003",Block 1003,G5040,U,"04843",U,S,"3472","0","+39.2873954","-076.5668627",0.014369815359914
"24","510","210100","1009","245102101001009",Block 1009,G5040,U,"04843",U,S,"5353","0","+39.2784210","-076.6205290",0.030755879545257
"24","510","271400","3006","245102714003006",Block 3006,G5040,U,"04843",U,S,"9730","0","+39.3441934","-076.6304020",0.404556174035919
"24","510","150500","2029","245101505002029",Block 2029,G5040,U,"04843",U,S,"1296","0","+39.3165044","-076.6508908",0
"24","510","040100","1069","245100401001069",Block 1069,G5040,U,"04843",U,S,"3473","0","+39.2891512","-076.6216389",0.036649354821438
